mine_id,relationship,company
80366,owner,"Leibo County Jinxin Mining Industry Development Co., Ltd."
80367,operator,"Qiaojia Lead-Zinc Mine Co., Ltd."
80367,owner,"Qiaojia Lead-Zinc Mine Co., Ltd."
80368,operator,"Hezhou Hongda Mining Industry Co.,Ltd"
80368,owner,"Hezhou Hongda Mining Industry Co.,Ltd"
80369,operator,"Inner Mongolia Xingye Group Co., Ltd."
80369,owner,"Inner Mongolia Xingye Group Co., Ltd."
80370,operator,"Xingde Mining Co., Ltd"
80370,owner,"Xingde Mining Co., Ltd"
80371,operator,"Sanyuan Mining Co., Ltd."
80371,owner,"Sanyuan Mining Co., Ltd."
80372,operator,"Hechi Wuji Co., Ltd."
80372,owner,"Hechi Wuji Co., Ltd."
80373,operator,"Lengshuijiang Zhongtai Mining Co., Ltd."
80373,owner,"Lengshuijiang Zhongtai Mining Co., Ltd."
80374,operator,"Fujian Shen Hong Mining Co., Ltd."
80374,owner,"Fujian Shen Hong Mining Co., Ltd."
80375,operator,"Yunnan Chihong Zinc and Germanium Co., Ltd."
80375,owner,"Yunnan Chihong Zinc and Germanium Co., Ltd."
80376,operator,"Qingliu County Hualong Mining Co., Ltd."
80376,owner,"Qingliu County Hualong Mining Co., Ltd."
80377,operator,"Liling City Company, Zhuzhou City Company, Hunan Tobacco Company"
80377,owner,"Liling City Company, Zhuzhou City Company, Hunan Tobacco Company"
80378,operator,Yongchun County Yu-Lead-Zinc ore dressing Ltd.
80378,owner,Yongchun County Yu-Lead-Zinc ore dressing Ltd.
80379,operator,"Chenzhou Hongxin Nonferrous Metal Co., Ltd."
80379,owner,"Chenzhou Hongxin Nonferrous Metal Co., Ltd."
80380,operator,"Yunnan Fengdu Xinyuan Mining Co., Ltd"
80380,owner,"Yunnan Fengdu Xinyuan Mining Co., Ltd"
80381,operator,"Bahrain Right Banner Yong'an Mining Co., Ltd."
80381,owner,"Bahrain Right Banner Yong'an Mining Co., Ltd."
80382,operator,Hebei Hua' Ao Mining Development Company Limited
80382,owner,Hebei Hua' Ao Mining Development Company Limited
80383,operator,"Zhalantun Guosen Mining Co., Ltd."
80383,owner,"Zhalantun Guosen Mining Co., Ltd."
80384,operator,"Genhe Senxin Mining Development Co., Ltd."
80384,owner,"Genhe Senxin Mining Development Co., Ltd."
80385,operator,"Guizhou Hongqiao Mining Group Co., Ltd."
80385,owner,"Guizhou Hongqiao Mining Group Co., Ltd."
80386,operator,"Pingwu Jixin Mining Development Co., Ltd."
80386,owner,"Pingwu Jixin Mining Development Co., Ltd."
80387,operator,"Xining Boqiang Mining Co., Ltd."
80387,owner,"Xining Boqiang Mining Co., Ltd."
80388,operator,"Tibet Huayu Mining Co., Ltd."
80388,owner,"Tibet Huayu Mining Co., Ltd."
80389,operator,"Linxi Tiancheng Mining Co., Ltd."
80389,owner,"Linxi Tiancheng Mining Co., Ltd."
80390,operator,"Nanning Rongchuang Mining Co., Ltd."
80390,owner,"Nanning Rongchuang Mining Co., Ltd."
80391,operator,"Yunnan Jinyun Thai Metal Resources Technology Co., Ltd."
80391,owner,"Yunnan Jinyun Thai Metal Resources Technology Co., Ltd."
80392,operator,"Kuandian Manchu Autonomous County Changan Minerals Co., Ltd."
80392,owner,"Kuandian Manchu Autonomous County Changan Minerals Co., Ltd."
80394,operator,"Guixi Baojia Mining Co., Ltd."
80394,owner,"Guixi Baojia Mining Co., Ltd."
80395,operator,Guangxi Jinhe Mining Stock Co. Ltd
80395,owner,Guangxi Jinhe Mining Stock Co. Ltd
80396,operator,"Guangxi Luxi Longwan Mining Co., Ltd."
80396,owner,"Guangxi Luxi Longwan Mining Co., Ltd."
80397,operator,"Keshiketengqi Northwest Mining Co., Ltd"
80397,owner,"Keshiketengqi Northwest Mining Co., Ltd"
80398,operator,Dongfang Lead and Zinc Co
80398,owner,Dongfang Lead and Zinc Co
80399,operator,"Zarueqi Liyang Mining Co., Ltd."
80399,owner,"Zarueqi Liyang Mining Co., Ltd."
80401,operator,"Shaanxi Jinhai Mining Co., Ltd"
80401,owner,"Shaanxi Jinhai Mining Co., Ltd"
80402,operator,Private Interest
80402,owner,Private Interest
80636,operator,Salt Lake Potash Limited
80636,owner,Salt Lake Potash Limited
80658,operator,Fenix Resources Limited
80658,owner,Fenix Resources Limited
80697,operator,China Daye Non-Ferrous Metals Mining Limited
80697,owner,China Daye Non-Ferrous Metals Mining Limited
80698,operator,China Daye Non-Ferrous Metals Mining Limited
80698,owner,China Daye Non-Ferrous Metals Mining Limited
80699,operator,China Daye Non-Ferrous Metals Mining Limited
80699,owner,China Daye Non-Ferrous Metals Mining Limited
80731,operator,China Coal Energy Company Limited
80731,owner,China Coal Energy Company Limited
80759,operator,Compania Minera Santa Ines Y Morococha S.A.
80759,owner,Compania Minera Santa Ines Y Morococha S.A.
80801,operator,"Jiujiang Mining and Metallurgy Co., Ltd."
80801,owner,"Jiujiang Mining and Metallurgy Co., Ltd."
80803,operator,Private Interest
80803,owner,Private Interest
80804,operator,"Shuyang County Qianpu Mining Co., Ltd."
80804,owner,"Shuyang County Qianpu Mining Co., Ltd."
80806,operator,Private Interest
80806,owner,Private Interest
80807,operator,Wengniute Banner Wutonghua Copper Mine Houshan Mining
80807,owner,Wengniute Banner Wutonghua Copper Mine Houshan Mining
80808,operator,"Inner Mongolia Yufeng Mining Group Co., Ltd."
80808,owner,"Inner Mongolia Yufeng Mining Group Co., Ltd."
80809,operator,"Aru Kerqin Qiqi New Tianshan Mining Development Co., Ltd."
80809,owner,"Aru Kerqin Qiqi New Tianshan Mining Development Co., Ltd."
80810,operator,"Linxi County Tonghe Mining Co., Ltd."
80810,owner,"Linxi County Tonghe Mining Co., Ltd."
80811,operator,"Sunite Right Banner Zhurihe Copper Industry Co., Ltd."
80811,owner,"Sunite Right Banner Zhurihe Copper Industry Co., Ltd."
80812,operator,"Yangxin County Xincheng Mining Co., Ltd."
80812,owner,"Yangxin County Xincheng Mining Co., Ltd."
80813,operator,"Wuqu County Wulong Industrial Co., Ltd."
80813,owner,"Wuqu County Wulong Industrial Co., Ltd."
80814,operator,"Shanxi Zhongtiaoshan Nonferrous Metals Group Zizigou Mining Co., Ltd."
80814,owner,"Shanxi Zhongtiaoshan Nonferrous Metals Group Zizigou Mining Co., Ltd."
80815,operator,China State-Owned Mining Enterprise
80815,owner,China State-Owned Mining Enterprise
80816,operator,Private Interest
80816,owner,Private Interest
80817,operator,Private Interest
80817,owner,Private Interest
80818,operator,China State-Owned Mining Enterprise
80818,owner,China State-Owned Mining Enterprise
80819,operator,Private Interest
80819,owner,Private Interest
80820,operator,"Huili County Jintian Aisha Copper Industry Co., Ltd."
80820,owner,"Huili County Jintian Aisha Copper Industry Co., Ltd."
80821,operator,"Huili County Heiyu Mining Co., Ltd."
80821,owner,"Huili County Heiyu Mining Co., Ltd."
80822,operator,"Huili County Luodong Copper Industry Co., Ltd."
80822,owner,"Huili County Luodong Copper Industry Co., Ltd."
80823,operator,Private Interest
80823,owner,Private Interest
80824,operator,Private Interest
80824,owner,Private Interest
80825,operator,Private Interest
80825,owner,Private Interest
80826,operator,China State-Owned Mining Enterprise
80826,owner,China State-Owned Mining Enterprise
80827,operator,Private Interest
80827,owner,Private Interest
80828,operator,Private Interest
80828,owner,Private Interest
80829,operator,"Baiyin Deep Mining Co., Ltd."
80829,owner,"Baiyin Deep Mining Co., Ltd."
80830,operator,Private Interest
80830,owner,Private Interest
80832,operator,"Shuyang Xuri Copper Mining Co., Ltd."
80832,owner,"Shuyang Xuri Copper Mining Co., Ltd."
80833,operator,"Tongling Nonferrous Metals Group Co.,Ltd."
80833,owner,"Tongling Nonferrous Metals Group Co.,Ltd."
80834,operator,Private Interest
80834,owner,Private Interest
80959,operator,NA
80959,owner,Tianjin Huakan Group Co. Ltd.
80962,operator,"Shanxi Lanhua Sci-tech Venture Co., Ltd."
80962,owner,"Shanxi Lanhua Sci-tech Venture Co., Ltd."
81026,operator,Nickel Mines Limited
81026,owner,Nickel Mines Limited
81195,operator,Tangdan Conc. Plant
81195,owner,Tangdan Conc. Plant
81196,operator,"Yinxianling Mining Co., Ltd."
81196,owner,"Yinxianling Mining Co., Ltd."
81197,operator,Private Company
81197,owner,Private Company
81198,operator,"Anhui Chizhou Jinchi Investment Co., Ltd."
81198,owner,"Anhui Chizhou Jinchi Investment Co., Ltd."
81199,operator,Private Company
81199,owner,Private Company
81200,operator,"Sunan County Xuequan Shijuli Mining Development Co., Ltd."
81200,owner,"Sunan County Xuequan Shijuli Mining Development Co., Ltd."
81201,operator,Private Company
81201,owner,Private Company
81202,operator,"Subei County Yuxi Mining Co., Ltd."
81202,owner,"Subei County Yuxi Mining Co., Ltd."
81203,operator,"Daye Citizen Fuqiao Mineral Products Co., Ltd."
81203,owner,"Daye Citizen Fuqiao Mineral Products Co., Ltd."
81204,operator,"Daye Xinghong Mining Co., Ltd."
81204,owner,"Daye Xinghong Mining Co., Ltd."
81205,operator,"Hubei Fengjiashan Mining Co., Ltd."
81205,owner,"Hubei Fengjiashan Mining Co., Ltd."
81211,operator,"Jiangxi Jinyu Industrial Group Co., Ltd."
81211,owner,"Jiangxi Jinyu Industrial Group Co., Ltd."
81212,operator,"Qinghai Qilianshan Copper Industry Co., Ltd."
81212,owner,"Qinghai Qilianshan Copper Industry Co., Ltd."
81213,operator,"Qinghai Xinguang Mining and Trade Co., Ltd."
81213,owner,"Qinghai Xinguang Mining and Trade Co., Ltd."
81216,operator,Private Company
81216,owner,Private Company
81218,operator,"Huili County Mineral Products Development Co., Ltd."
81218,owner,"Huili County Mineral Products Development Co., Ltd."
81227,operator,"Kunming Shuangfo Mining Co., Ltd."
81227,owner,"Kunming Shuangfo Mining Co., Ltd."
81228,operator,Private Company
81228,owner,Private Company
81231,operator,"Kunming Hemeida Industry and Trade Co., Ltd."
81231,owner,"Kunming Hemeida Industry and Trade Co., Ltd."
81232,operator,"Kunming Laolaihong Mining Co., Ltd."
81232,owner,"Kunming Laolaihong Mining Co., Ltd."
81233,operator,"Kunming Shuangfo Mining Co., Ltd."
81233,owner,"Kunming Shuangfo Mining Co., Ltd."
81238,operator,Zhixincheng Conc. Plant
81238,owner,Zhixincheng Conc. Plant
81242,operator,Tangdan Conc. Plant
81242,owner,Tangdan Conc. Plant
81246,operator,"Siziwangqi Amawusu Mining Co., Ltd.Siziwangqi Amawusu Mining Co., Ltd."
81246,owner,"Siziwangqi Amawusu Mining Co., Ltd.Siziwangqi Amawusu Mining Co., Ltd."
81247,operator,"Inner Mongolia Bayern Mining Co., Ltd."
81247,owner,"Inner Mongolia Bayern Mining Co., Ltd."
81248,operator,"Inner Mongolia Chifeng Fuyuan Mining Co., Ltd."
81248,owner,"Inner Mongolia Chifeng Fuyuan Mining Co., Ltd."
81249,operator,"Bahrain Right Banner Norga Copper Mine Co., Ltd."
81249,owner,"Bahrain Right Banner Norga Copper Mine Co., Ltd."
81250,operator,"Chifeng Dajingzi Mining Co., Ltd."
81250,owner,"Chifeng Dajingzi Mining Co., Ltd."
81251,operator,Private Company
81251,owner,Private Company
81252,operator,China State-Owned Mining Enterprise
81252,owner,China State-Owned Mining Enterprise
81253,operator,"Xinjiang Xinxin Mining Industry Co., Ltd."
81253,owner,"Xinjiang Xinxin Mining Industry Co., Ltd."
81254,operator,"Zhejiang Xinwang Mining Group Co., Ltd."
81254,owner,"Zhejiang Xinwang Mining Group Co., Ltd."
81255,operator,"Kunming Jinfeng Mining Co., Ltd."
81255,owner,"Kunming Jinfeng Mining Co., Ltd."
81256,operator,Tangdan Conc. Plant
81256,owner,Tangdan Conc. Plant
81257,operator,"Kunming Qiangrui Mining Co., Ltd."
81257,owner,"Kunming Qiangrui Mining Co., Ltd."
81258,operator,"Kunming Dongshen Mining Co., Ltd."
81258,owner,"Kunming Dongshen Mining Co., Ltd."
81259,operator,"Kunming Quanli Mining Co., Ltd."
81259,owner,"Kunming Quanli Mining Co., Ltd."
81260,operator,"Kunming General Jiangshui Mining Co., Ltd."
81260,owner,"Kunming General Jiangshui Mining Co., Ltd."
81261,operator,Private Company
81261,owner,Private Company
81262,operator,"Kunming Longteng Mining Co., Ltd."
81262,owner,"Kunming Longteng Mining Co., Ltd."
81263,operator,"Kunming Shunqiang Mining Co., Ltd."
81263,owner,"Kunming Shunqiang Mining Co., Ltd."
81264,operator,"Kunming Dongchuan District Laominggou Mining Co., Ltd."
81264,owner,"Kunming Dongchuan District Laominggou Mining Co., Ltd."
81265,operator,"Yunnan Yuanjiang Jianlong Mining Co., Ltd."
81265,owner,"Yunnan Yuanjiang Jianlong Mining Co., Ltd."
81266,operator,"Kunming Haohao Mining Co., Ltd."
81266,owner,"Kunming Haohao Mining Co., Ltd."
81267,operator,"Kunming Shenggan Mining Co., Ltd."
81267,owner,"Kunming Shenggan Mining Co., Ltd."
81268,operator,"Kunming Zhaoxin Mining Co., Ltd."
81268,owner,"Kunming Zhaoxin Mining Co., Ltd."
81269,operator,"Kunming Jinhongtao Mining Co., Ltd."
81269,owner,"Kunming Jinhongtao Mining Co., Ltd."
81270,operator,"Anhui Chizhou Jinsen Mining Co., Ltd."
81270,owner,"Anhui Chizhou Jinsen Mining Co., Ltd."
81271,operator,"Inner Mongolia Tuquan Xiliduo Mining Co., Ltd."
81271,owner,"Chengde Shuoda Mining Co., Ltd."
81343,operator,Lida Resources Inc.
81343,owner,Lida Resources Inc.
81388,operator,DRDGold Limited
81388,owner,DRDGold Limited
81415,operator,Adani Enterprises Limited
81415,owner,Chhattisgarh State Government
81417,operator,Adani Enterprises Limited
81417,owner,Republic of India
81473,operator,"Shan Xi Hua Yang Group New Energy Co.,Ltd."
81473,owner,"Shan Xi Hua Yang Group New Energy Co.,Ltd."
81498,operator,Rio Tinto
81498,owner,Rio Tinto
81504,operator,Private Company
81504,owner,Private Company
81508,operator,Unnamed Owner
81508,owner,Unnamed Owner
81511,operator,Zijin Mining Group Company Limited
81511,owner,Zijin Mining Group Company Limited
81514,operator,Private Company
81514,owner,Private Company
81517,operator,"Shan Xi Hua Yang Group New Energy Co.,Ltd."
81517,owner,"Shan Xi Hua Yang Group New Energy Co.,Ltd."
81522,operator,"Shan Xi Hua Yang Group New Energy Co.,Ltd."
81522,owner,"Shan Xi Hua Yang Group New Energy Co.,Ltd."
81551,operator,Hindalco Industries Limited
81551,owner,Hindalco Industries Limited
81571,operator,Ero Copper Corp.
81571,owner,Ero Copper Corp.
81632,operator,Ero Copper Corp.
81632,owner,Ero Copper Corp.
81642,operator,China State-Owned Mining Enterprise
81642,owner,China State-Owned Mining Enterprise
81644,operator,Private Interest
81644,owner,Private Interest
81647,operator,Private Interest
81647,owner,Private Interest
81649,operator,Private Interest
81649,owner,Private Interest
81657,operator,Lingbao Gold Group Company Ltd.
81657,owner,Lingbao Gold Group Company Ltd.
81667,operator,NA
81667,owner,NA
81725,operator,Coal India Limited
81725,owner,Coal India Limited
81769,operator,Coronado Global Resources Inc.
81769,owner,Coronado Global Resources Inc.
81868,operator,"Alpha Metallurgical Resources, Inc."
81868,owner,"Alpha Metallurgical Resources, Inc."
81870,operator,"Alpha Metallurgical Resources, Inc."
81870,owner,"Alpha Metallurgical Resources, Inc."
81871,operator,"Alpha Metallurgical Resources, Inc."
81871,owner,"Alpha Metallurgical Resources, Inc."
81884,operator,Zijin Mining Group Company Limited
81884,owner,Zijin Mining Group Company Limited
81910,operator,"Alpha Metallurgical Resources, Inc."
81910,owner,"Alpha Metallurgical Resources, Inc."
81911,operator,"Alpha Metallurgical Resources, Inc."
81911,owner,"Alpha Metallurgical Resources, Inc."
81912,operator,"Alpha Metallurgical Resources, Inc."
81912,owner,"Alpha Metallurgical Resources, Inc."
81913,operator,"Alpha Metallurgical Resources, Inc."
81913,owner,"Alpha Metallurgical Resources, Inc."
81929,operator,"Synergy Coal, LLC"
81929,owner,"Synergy Coal, LLC"
81935,operator,China Nonferrous Mining Corporation Limited
81935,owner,China Nonferrous Mining Corporation Limited
81944,operator,Soon Mining Limited
81944,owner,Soon Mining Limited
81979,operator,Private Company
81979,owner,Private Company
81989,operator,GRADIR MONTENGRO d.o.o. NIKSIC
81989,owner,GRADIR MONTENGRO d.o.o. NIKSIC
82018,operator,Private Interest
82018,owner,Private Interest
82019,operator,Private Interest
82019,owner,Private Interest
82020,operator,Private Interest
82020,owner,Private Interest
82021,operator,Private Interest
82021,owner,Private Interest
82022,operator,Private Interest
82022,owner,Private Interest
82023,operator,Private Interest
82023,owner,Private Interest
82024,operator,Private Interest
82024,owner,Private Interest
82025,operator,Private Interest
82025,owner,Private Interest
82026,operator,Private Interest
82026,owner,Private Interest
82027,operator,Private Interest
82027,owner,Private Interest
82028,operator,Private Interest
82028,owner,Private Interest
82029,operator,Private Interest
82029,owner,Private Interest
82030,operator,Private Interest
82030,owner,Private Interest
82031,operator,Private Interest
82031,owner,Private Interest
82032,operator,Private Interest
82032,owner,Private Interest
82033,operator,Private Interest
82033,owner,Private Interest
82034,operator,Private Interest
82034,owner,Private Interest
82035,operator,Private Interest
82035,owner,Private Interest
82036,operator,Private Interest
82036,owner,Private Interest
82037,operator,Private Interest
82037,owner,Private Interest
82038,operator,Private Interest
82038,owner,Private Interest
